year,month,month_name,season,group,district,population,num_businesses,daily_hours,weekly_hours,monthly_hours,household_loss_npr,business_loss_npr,total_household_loss_npr,total_business_loss_npr,year_month
2017,6,June,Monsoon,Group 4,Dharan,130000,6500,2.34,16.4,70.2,3089.0,16848.0,100392500.0,109512000.0,2017-06
2017,6,June,Monsoon,Group 4,Hetauda,95000,5000,2.16,15.1,64.8,2462.0,12960.0,58472500.0,64800000.0,2017-06
2017,6,June,Monsoon,Group 5,Kathmandu,1500000,45000,2.08,14.6,62.4,3432.0,23712.0,1287000000.0,1067040000.0,2017-06
2017,6,June,Monsoon,Group 5,Lalitpur,300000,12000,2.5,17.5,75.0,3750.0,21000.0,281250000.0,252000000.0,2017-06
2017,6,June,Monsoon,Group 5,Bhaktapur,85000,8000,2.73,19.1,81.9,3686.0,18018.0,78327500.0,144144000.0,2017-06
2017,6,June,Monsoon,Group 5,Pokhara,450000,15000,1.82,12.7,54.6,2730.0,16380.0,307125000.0,245700000.0,2017-06
2017,6,June,Monsoon,Group 5,Chitwan,580000,18000,2.78,19.5,83.4,3503.0,20850.0,507935000.0,375300000.0,2017-06
2017,6,June,Monsoon,Group 5,Biratnagar,240000,11000,2.93,20.5,87.9,4219.0,23733.0,253140000.0,261063000.0,2017-06
2017,6,June,Monsoon,Group 5,Birgunj,190000,9500,2.85,19.9,85.5,3933.0,22230.0,186817500.0,211185000.0,2017-06
2017,6,June,Monsoon,Group 5,Butwal,135000,7000,3.57,25.0,107.1,4284.0,22491.0,144585000.0,157437000.0,2017-06
2017,6,June,Monsoon,Group 5,Dharan,130000,6500,3.09,21.6,92.7,4079.0,22248.0,132567500.0,144612000.0,2017-06
2017,6,June,Monsoon,Group 5,Hetauda,95000,5000,3.52,24.6,105.6,4013.0,21120.0,95308750.0,105600000.0,2017-06
2017,6,June,Monsoon,Group 6,Kathmandu,1500000,45000,2.64,18.5,79.2,4356.0,30096.0,1633500000.0,1354320000.0,2017-06
2017,6,June,Monsoon,Group 6,Lalitpur,300000,12000,3.19,22.3,95.7,4785.0,26796.0,358875000.0,321552000.0,2017-06
2017,6,June,Monsoon,Group 6,Bhaktapur,85000,8000,3.56,24.9,106.8,4806.0,23496.0,102127500.0,187968000.0,2017-06
2017,6,June,Monsoon,Group 6,Pokhara,450000,15000,3.61,25.3,108.3,5415.0,32490.0,609187500.0,487350000.0,2017-06
2017,6,June,Monsoon,Group 6,Chitwan,580000,18000,2.74,19.2,82.2,3452.0,20550.0,500540000.0,369900000.0,2017-06
2017,6,June,Monsoon,Group 6,Biratnagar,240000,11000,3.17,22.2,95.1,4565.0,25677.0,273900000.0,282447000.0,2017-06
2017,6,June,Monsoon,Group 6,Birgunj,190000,9500,3.22,22.5,96.6,4444.0,25116.0,211090000.0,238602000.0,2017-06
2017,6,June,Monsoon,Group 6,Butwal,135000,7000,3.65,25.6,109.5,4380.0,22995.0,147825000.0,160965000.0,2017-06
2017,6,June,Monsoon,Group 6,Dharan,130000,6500,3.6,25.2,108.0,4752.0,25920.0,154440000.0,168480000.0,2017-06
2017,6,June,Monsoon,Group 6,Hetauda,95000,5000,3.06,21.4,91.8,3488.0,18360.0,82840000.0,91800000.0,2017-06
2017,6,June,Monsoon,Group 7,Kathmandu,1500000,45000,3.06,21.4,91.8,5049.0,34884.0,1893375000.0,1569780000.0,2017-06
2017,6,June,Monsoon,Group 7,Lalitpur,300000,12000,2.31,16.2,69.3,3465.0,19404.0,259875000.0,232848000.0,2017-06
2017,6,June,Monsoon,Group 7,Bhaktapur,85000,8000,3.79,26.5,113.7,5116.0,25014.0,108715000.0,200112000.0,2017-06
2017,6,June,Monsoon,Group 7,Pokhara,450000,15000,3.19,22.3,95.7,4785.0,28710.0,538312500.0,430650000.0,2017-06
2017,6,June,Monsoon,Group 7,Chitwan,580000,18000,3.5,24.5,105.0,4410.0,26250.0,639450000.0,472500000.0,2017-06
2017,6,June,Monsoon,Group 7,Biratnagar,240000,11000,3.45,24.2,103.5,4968.0,27945.0,298080000.0,307395000.0,2017-06
2017,6,June,Monsoon,Group 7,Birgunj,190000,9500,4.12,28.8,123.6,5686.0,32136.0,270085000.0,305292000.0,2017-06
2017,6,June,Monsoon,Group 7,Butwal,135000,7000,2.61,18.3,78.3,3132.0,16443.0,105705000.0,115101000.0,2017-06
2017,6,June,Monsoon,Group 7,Dharan,130000,6500,3.62,25.3,108.6,4778.0,26064.0,155285000.0,169416000.0,2017-06
2017,6,June,Monsoon,Group 7,Hetauda,95000,5000,3.65,25.6,109.5,4161.0,21900.0,98823750.0,109500000.0,2017-06
2017,7,July,Monsoon,Group 1,Kathmandu,1500000,45000,0.15,1.1,4.5,248.0,1710.0,93000000.0,76950000.0,2017-07
2017,7,July,Monsoon,Group 1,Lalitpur,300000,12000,1.11,7.8,33.3,1665.0,9324.0,124875000.0,111888000.0,2017-07
2017,7,July,Monsoon,Group 1,Bhaktapur,85000,8000,0.16,1.1,4.8,216.0,1056.0,4590000.0,8448000.0,2017-07
2017,7,July,Monsoon,Group 1,Pokhara,450000,15000,1.0,7.0,30.0,1500.0,9000.0,168750000.0,135000000.0,2017-07
2017,7,July,Monsoon,Group 1,Chitwan,580000,18000,0.92,6.4,27.6,1159.0,6900.0,168055000.0,124200000.0,2017-07
2017,7,July,Monsoon,Group 1,Biratnagar,240000,11000,1.37,9.6,41.1,1973.0,11097.0,118380000.0,122067000.0,2017-07
2017,7,July,Monsoon,Group 1,Birgunj,190000,9500,0.69,4.8,20.7,952.0,5382.0,45220000.0,51129000.0,2017-07
2017,7,July,Monsoon,Group 1,Butwal,135000,7000,0.76,5.3,22.8,912.0,4788.0,30780000.0,33516000.0,2017-07
2017,7,July,Monsoon,Group 1,Dharan,130000,6500,1.36,9.5,40.8,1795.0,9792.0,58337500.0,63648000.0,2017-07
2017,7,July,Monsoon,Group 1,Hetauda,95000,5000,1.17,8.2,35.1,1334.0,7020.0,31682500.0,35100000.0,2017-07
2017,7,July,Monsoon,Group 2,Kathmandu,1500000,45000,0.31,2.2,9.3,512.0,3534.0,192000000.0,159030000.0,2017-07
2017,7,July,Monsoon,Group 2,Lalitpur,300000,12000,0.8,5.6,24.0,1200.0,6720.0,90000000.0,80640000.0,2017-07
2017,7,July,Monsoon,Group 2,Bhaktapur,85000,8000,1.26,8.8,37.8,1701.0,8316.0,36146250.0,66528000.0,2017-07
2017,7,July,Monsoon,Group 2,Pokhara,450000,15000,1.63,11.4,48.9,2445.0,14670.0,275062500.0,220050000.0,2017-07
2017,7,July,Monsoon,Group 2,Chitwan,580000,18000,1.11,7.8,33.3,1399.0,8325.0,202855000.0,149850000.0,2017-07
2017,7,July,Monsoon,Group 2,Biratnagar,240000,11000,0.3,2.1,9.0,432.0,2430.0,25920000.0,26730000.0,2017-07
2017,7,July,Monsoon,Group 2,Birgunj,190000,9500,1.77,12.4,53.1,2443.0,13806.0,116042500.0,131157000.0,2017-07
2017,7,July,Monsoon,Group 2,Butwal,135000,7000,1.16,8.1,34.8,1392.0,7308.0,46980000.0,51156000.0,2017-07
2017,7,July,Monsoon,Group 2,Dharan,130000,6500,0.72,5.0,21.6,950.0,5184.0,30875000.0,33696000.0,2017-07
2017,7,July,Monsoon,Group 2,Hetauda,95000,5000,0.46,3.2,13.8,524.0,2760.0,12445000.0,13800000.0,2017-07
2017,7,July,Monsoon,Group 3,Kathmandu,1500000,45000,1.86,13.0,55.8,3069.0,21204.0,1150875000.0,954180000.0,2017-07
2017,7,July,Monsoon,Group 3,Lalitpur,300000,12000,1.67,11.7,50.1,2505.0,14028.0,187875000.0,168336000.0,2017-07
2017,7,July,Monsoon,Group 3,Bhaktapur,85000,8000,1.62,11.3,48.6,2187.0,10692.0,46473750.0,85536000.0,2017-07
2017,7,July,Monsoon,Group 3,Pokhara,450000,15000,2.45,17.2,73.5,3675.0,22050.0,413437500.0,330750000.0,2017-07
2017,7,July,Monsoon,Group 3,Chitwan,580000,18000,2.23,15.6,66.9,2810.0,16725.0,407450000.0,301050000.0,2017-07
2017,7,July,Monsoon,Group 3,Biratnagar,240000,11000,2.72,19.0,81.6,3917.0,22032.0,235020000.0,242352000.0,2017-07
2017,7,July,Monsoon,Group 3,Birgunj,190000,9500,1.6,11.2,48.0,2208.0,12480.0,104880000.0,118560000.0,2017-07
2017,7,July,Monsoon,Group 3,Butwal,135000,7000,2.24,15.7,67.2,2688.0,14112.0,90720000.0,98784000.0,2017-07
2017,7,July,Monsoon,Group 3,Dharan,130000,6500,1.48,10.4,44.4,1954.0,10656.0,63505000.0,69264000.0,2017-07
2017,7,July,Monsoon,Group 3,Hetauda,95000,5000,2.1,14.7,63.0,2394.0,12600.0,56857500.0,63000000.0,2017-07
2017,7,July,Monsoon,Group 4,Kathmandu,1500000,45000,1.83,12.8,54.9,3020.0,20862.0,1132500000.0,938790000.0,2017-07
2017,7,July,Monsoon,Group 4,Lalitpur,300000,12000,2.27,15.9,68.1,3405.0,19068.0,255375000.0,228816000.0,2017-07
2017,7,July,Monsoon,Group 4,Bhaktapur,85000,8000,2.13,14.9,63.9,2876.0,14058.0,61115000.0,112464000.0,2017-07
2017,7,July,Monsoon,Group 4,Pokhara,450000,15000,2.54,17.8,76.2,3810.0,22860.0,428625000.0,342900000.0,2017-07
2017,7,July,Monsoon,Group 4,Chitwan,580000,18000,2.66,18.6,79.8,3352.0,19950.0,486040000.0,359100000.0,2017-07
2017,7,July,Monsoon,Group 4,Biratnagar,240000,11000,3.33,23.3,99.9,4795.0,26973.0,287700000.0,296703000.0,2017-07
2017,7,July,Monsoon,Group 4,Birgunj,190000,9500,2.43,17.0,72.9,3353.0,18954.0,159267500.0,180063000.0,2017-07
2017,7,July,Monsoon,Group 4,Butwal,135000,7000,2.27,15.9,68.1,2724.0,14301.0,91935000.0,100107000.0,2017-07
2017,7,July,Monsoon,Group 4,Dharan,130000,6500,2.62,18.3,78.6,3458.0,18864.0,112385000.0,122616000.0,2017-07
2017,7,July,Monsoon,Group 4,Hetauda,95000,5000,2.28,16.0,68.4,2599.0,13680.0,61726250.0,68400000.0,2017-07
2017,7,July,Monsoon,Group 5,Kathmandu,1500000,45000,2.92,20.4,87.6,4818.0,33288.0,1806750000.0,1497960000.0,2017-07
2017,7,July,Monsoon,Group 5,Lalitpur,300000,12000,2.31,16.2,69.3,3465.0,19404.0,259875000.0,232848000.0,2017-07
2017,7,July,Monsoon,Group 5,Bhaktapur,85000,8000,2.28,16.0,68.4,3078.0,15048.0,65407500.0,120384000.0,2017-07
2017,7,July,Monsoon,Group 5,Pokhara,450000,15000,2.5,17.5,75.0,3750.0,22500.0,421875000.0,337500000.0,2017-07
2017,7,July,Monsoon,Group 5,Chitwan,580000,18000,3.07,21.5,92.1,3868.0,23025.0,560860000.0,414450000.0,2017-07
2017,7,July,Monsoon,Group 5,Biratnagar,240000,11000,2.81,19.7,84.3,4046.0,22761.0,242760000.0,250371000.0,2017-07
2017,7,July,Monsoon,Group 5,Birgunj,190000,9500,2.7,18.9,81.0,3726.0,21060.0,176985000.0,200070000.0,2017-07
2017,7,July,Monsoon,Group 5,Butwal,135000,7000,3.72,26.0,111.6,4464.0,23436.0,150660000.0,164052000.0,2017-07
2017,7,July,Monsoon,Group 5,Dharan,130000,6500,2.58,18.1,77.4,3406.0,18576.0,110695000.0,120744000.0,2017-07
2017,7,July,Monsoon,Group 5,Hetauda,95000,5000,3.01,21.1,90.3,3431.0,18060.0,81486250.0,90300000.0,2017-07
2017,7,July,Monsoon,Group 6,Kathmandu,1500000,45000,2.99,20.9,89.7,4934.0,34086.0,1850250000.0,1533870000.0,2017-07
2017,7,July,Monsoon,Group 6,Lalitpur,300000,12000,2.17,15.2,65.1,3255.0,18228.0,244125000.0,218736000.0,2017-07
2017,7,July,Monsoon,Group 6,Bhaktapur,85000,8000,3.1,21.7,93.0,4185.0,20460.0,88931250.0,163680000.0,2017-07
2017,7,July,Monsoon,Group 6,Pokhara,450000,15000,2.67,18.7,80.1,4005.0,24030.0,450562500.0,360450000.0,2017-07
2017,7,July,Monsoon,Group 6,Chitwan,580000,18000,3.51,24.6,105.3,4423.0,26325.0,641335000.0,473850000.0,2017-07
2017,7,July,Monsoon,Group 6,Biratnagar,240000,11000,2.88,20.2,86.4,4147.0,23328.0,248820000.0,256608000.0,2017-07
2017,7,July,Monsoon,Group 6,Birgunj,190000,9500,3.64,25.5,109.2,5023.0,28392.0,238592500.0,269724000.0,2017-07
2017,7,July,Monsoon,Group 6,Butwal,135000,7000,3.89,27.2,116.7,4668.0,24507.0,157545000.0,171549000.0,2017-07
2017,7,July,Monsoon,Group 6,Dharan,130000,6500,3.67,25.7,110.1,4844.0,26424.0,157430000.0,171756000.0,2017-07
2017,7,July,Monsoon,Group 6,Hetauda,95000,5000,3.5,24.5,105.0,3990.0,21000.0,94762500.0,105000000.0,2017-07
2017,7,July,Monsoon,Group 7,Kathmandu,1500000,45000,2.94,20.6,88.2,4851.0,33516.0,1819125000.0,1508220000.0,2017-07
2017,7,July,Monsoon,Group 7,Lalitpur,300000,12000,2.89,20.2,86.7,4335.0,24276.0,325125000.0,291312000.0,2017-07
2017,7,July,Monsoon,Group 7,Bhaktapur,85000,8000,3.8,26.6,114.0,5130.0,25080.0,109012500.0,200640000.0,2017-07
2017,7,July,Monsoon,Group 7,Pokhara,450000,15000,3.11,21.8,93.3,4665.0,27990.0,524812500.0,419850000.0,2017-07
2017,7,July,Monsoon,Group 7,Chitwan,580000,18000,3.07,21.5,92.1,3868.0,23025.0,560860000.0,414450000.0,2017-07
2017,7,July,Monsoon,Group 7,Biratnagar,240000,11000,3.84,26.9,115.2,5530.0,31104.0,331800000.0,342144000.0,2017-07
2017,7,July,Monsoon,Group 7,Birgunj,190000,9500,3.34,23.4,100.2,4609.0,26052.0,218927500.0,247494000.0,2017-07
2017,7,July,Monsoon,Group 7,Butwal,135000,7000,3.37,23.6,101.1,4044.0,21231.0,136485000.0,148617000.0,2017-07
2017,7,July,Monsoon,Group 7,Dharan,130000,6500,3.05,21.3,91.5,4026.0,21960.0,130845000.0,142740000.0,2017-07
2017,7,July,Monsoon,Group 7,Hetauda,95000,5000,3.5,24.5,105.0,3990.0,21000.0,94762500.0,105000000.0,2017-07
2017,8,August,Monsoon,Group 1,Kathmandu,1500000,45000,0.3,2.1,9.0,495.0,3420.0,185625000.0,153900000.0,2017-08
2017,8,August,Monsoon,Group 1,Lalitpur,300000,12000,0.52,3.6,15.6,780.0,4368.0,58500000.0,52416000.0,2017-08
2017,8,August,Monsoon,Group 1,Bhaktapur,85000,8000,0.89,6.2,26.7,1202.0,5874.0,25542500.0,46992000.0,2017-08
2017,8,August,Monsoon,Group 1,Pokhara,450000,15000,0.9,6.3,27.0,1350.0,8100.0,151875000.0,121500000.0,2017-08
2017,8,August,Monsoon,Group 1,Chitwan,580000,18000,0.7,4.9,21.0,882.0,5250.0,127890000.0,94500000.0,2017-08
2017,8,August,Monsoon,Group 1,Biratnagar,240000,11000,0.79,5.5,23.7,1138.0,6399.0,68280000.0,70389000.0,2017-08
2017,8,August,Monsoon,Group 1,Birgunj,190000,9500,1.16,8.1,34.8,1601.0,9048.0,76047500.0,85956000.0,2017-08
2017,8,August,Monsoon,Group 1,Butwal,135000,7000,1.56,10.9,46.8,1872.0,9828.0,63180000.0,68796000.0,2017-08
2017,8,August,Monsoon,Group 1,Dharan,130000,6500,0.97,6.8,29.1,1280.0,6984.0,41600000.0,45396000.0,2017-08
2017,8,August,Monsoon,Group 1,Hetauda,95000,5000,0.81,5.7,24.3,923.0,4860.0,21921250.0,24300000.0,2017-08
2017,8,August,Monsoon,Group 2,Kathmandu,1500000,45000,0.53,3.7,15.9,874.0,6042.0,327750000.0,271890000.0,2017-08
2017,8,August,Monsoon,Group 2,Lalitpur,300000,12000,0.44,3.1,13.2,660.0,3696.0,49500000.0,44352000.0,2017-08
2017,8,August,Monsoon,Group 2,Bhaktapur,85000,8000,1.38,9.7,41.4,1863.0,9108.0,39588750.0,72864000.0,2017-08
2017,8,August,Monsoon,Group 2,Pokhara,450000,15000,1.52,10.6,45.6,2280.0,13680.0,256500000.0,205200000.0,2017-08
2017,8,August,Monsoon,Group 2,Chitwan,580000,18000,1.61,11.3,48.3,2029.0,12075.0,294205000.0,217350000.0,2017-08
2017,8,August,Monsoon,Group 2,Biratnagar,240000,11000,1.42,9.9,42.6,2045.0,11502.0,122700000.0,126522000.0,2017-08
2017,8,August,Monsoon,Group 2,Birgunj,190000,9500,2.12,14.8,63.6,2926.0,16536.0,138985000.0,157092000.0,2017-08
2017,8,August,Monsoon,Group 2,Butwal,135000,7000,1.46,10.2,43.8,1752.0,9198.0,59130000.0,64386000.0,2017-08
2017,8,August,Monsoon,Group 2,Dharan,130000,6500,1.91,13.4,57.3,2521.0,13752.0,81932500.0,89388000.0,2017-08
2017,8,August,Monsoon,Group 2,Hetauda,95000,5000,1.58,11.1,47.4,1801.0,9480.0,42773750.0,47400000.0,2017-08
2017,8,August,Monsoon,Group 3,Kathmandu,1500000,45000,1.29,9.0,38.7,2128.0,14706.0,798000000.0,661770000.0,2017-08
2017,8,August,Monsoon,Group 3,Lalitpur,300000,12000,1.86,13.0,55.8,2790.0,15624.0,209250000.0,187488000.0,2017-08
2017,8,August,Monsoon,Group 3,Bhaktapur,85000,8000,1.87,13.1,56.1,2524.0,12342.0,53635000.0,98736000.0,2017-08
2017,8,August,Monsoon,Group 3,Pokhara,450000,15000,2.03,14.2,60.9,3045.0,18270.0,342562500.0,274050000.0,2017-08
2017,8,August,Monsoon,Group 3,Chitwan,580000,18000,2.01,14.1,60.3,2533.0,15075.0,367285000.0,271350000.0,2017-08
2017,8,August,Monsoon,Group 3,Biratnagar,240000,11000,2.05,14.3,61.5,2952.0,16605.0,177120000.0,182655000.0,2017-08
2017,8,August,Monsoon,Group 3,Birgunj,190000,9500,3.12,21.8,93.6,4306.0,24336.0,204535000.0,231192000.0,2017-08
2017,8,August,Monsoon,Group 3,Butwal,135000,7000,2.72,19.0,81.6,3264.0,17136.0,110160000.0,119952000.0,2017-08
2017,8,August,Monsoon,Group 3,Dharan,130000,6500,2.41,16.9,72.3,3181.0,17352.0,103382500.0,112788000.0,2017-08
2017,8,August,Monsoon,Group 3,Hetauda,95000,5000,2.24,15.7,67.2,2554.0,13440.0,60657500.0,67200000.0,2017-08
2017,8,August,Monsoon,Group 4,Kathmandu,1500000,45000,2.33,16.3,69.9,3845.0,26562.0,1441875000.0,1195290000.0,2017-08
2017,8,August,Monsoon,Group 4,Lalitpur,300000,12000,2.23,15.6,66.9,3345.0,18732.0,250875000.0,224784000.0,2017-08
2017,8,August,Monsoon,Group 4,Bhaktapur,85000,8000,2.12,14.8,63.6,2862.0,13992.0,60817500.0,111936000.0,2017-08
2017,8,August,Monsoon,Group 4,Pokhara,450000,15000,2.17,15.2,65.1,3255.0,19530.0,366187500.0,292950000.0,2017-08
2017,8,August,Monsoon,Group 4,Chitwan,580000,18000,2.35,16.4,70.5,2961.0,17625.0,429345000.0,317250000.0,2017-08
2017,8,August,Monsoon,Group 4,Biratnagar,240000,11000,1.2,8.4,36.0,1728.0,9720.0,103680000.0,106920000.0,2017-08
2017,8,August,Monsoon,Group 4,Birgunj,190000,9500,2.64,18.5,79.2,3643.0,20592.0,173042500.0,195624000.0,2017-08
2017,8,August,Monsoon,Group 4,Butwal,135000,7000,2.45,17.2,73.5,2940.0,15435.0,99225000.0,108045000.0,2017-08
2017,8,August,Monsoon,Group 4,Dharan,130000,6500,3.16,22.1,94.8,4171.0,22752.0,135557500.0,147888000.0,2017-08
2017,8,August,Monsoon,Group 4,Hetauda,95000,5000,2.6,18.2,78.0,2964.0,15600.0,70395000.0,78000000.0,2017-08
2017,8,August,Monsoon,Group 5,Kathmandu,1500000,45000,1.85,13.0,55.5,3052.0,21090.0,1144500000.0,949050000.0,2017-08
2017,8,August,Monsoon,Group 5,Lalitpur,300000,12000,2.4,16.8,72.0,3600.0,20160.0,270000000.0,241920000.0,2017-08
2017,8,August,Monsoon,Group 5,Bhaktapur,85000,8000,2.09,14.6,62.7,2822.0,13794.0,59967500.0,110352000.0,2017-08
2017,8,August,Monsoon,Group 5,Pokhara,450000,15000,2.88,20.2,86.4,4320.0,25920.0,486000000.0,388800000.0,2017-08
2017,8,August,Monsoon,Group 5,Chitwan,580000,18000,2.9,20.3,87.0,3654.0,21750.0,529830000.0,391500000.0,2017-08
2017,8,August,Monsoon,Group 5,Biratnagar,240000,11000,3.25,22.8,97.5,4680.0,26325.0,280800000.0,289575000.0,2017-08
2017,8,August,Monsoon,Group 5,Birgunj,190000,9500,2.64,18.5,79.2,3643.0,20592.0,173042500.0,195624000.0,2017-08
2017,8,August,Monsoon,Group 5,Butwal,135000,7000,3.06,21.4,91.8,3672.0,19278.0,123930000.0,134946000.0,2017-08
2017,8,August,Monsoon,Group 5,Dharan,130000,6500,2.38,16.7,71.4,3142.0,17136.0,102115000.0,111384000.0,2017-08
2017,8,August,Monsoon,Group 5,Hetauda,95000,5000,3.28,23.0,98.4,3739.0,19680.0,88801250.0,98400000.0,2017-08
2017,8,August,Monsoon,Group 6,Kathmandu,1500000,45000,2.94,20.6,88.2,4851.0,33516.0,1819125000.0,1508220000.0,2017-08
2017,8,August,Monsoon,Group 6,Lalitpur,300000,12000,3.02,21.1,90.6,4530.0,25368.0,339750000.0,304416000.0,2017-08
2017,8,August,Monsoon,Group 6,Bhaktapur,85000,8000,2.91,20.4,87.3,3928.0,19206.0,83470000.0,153648000.0,2017-08
2017,8,August,Monsoon,Group 6,Pokhara,450000,15000,3.26,22.8,97.8,4890.0,29340.0,550125000.0,440100000.0,2017-08
2017,8,August,Monsoon,Group 6,Chitwan,580000,18000,3.82,26.7,114.6,4813.0,28650.0,697885000.0,515700000.0,2017-08
2017,8,August,Monsoon,Group 6,Biratnagar,240000,11000,3.16,22.1,94.8,4550.0,25596.0,273000000.0,281556000.0,2017-08
2017,8,August,Monsoon,Group 6,Birgunj,190000,9500,3.42,23.9,102.6,4720.0,26676.0,224200000.0,253422000.0,2017-08
2017,8,August,Monsoon,Group 6,Butwal,135000,7000,3.02,21.1,90.6,3624.0,19026.0,122310000.0,133182000.0,2017-08
2017,8,August,Monsoon,Group 6,Dharan,130000,6500,2.98,20.9,89.4,3934.0,21456.0,127855000.0,139464000.0,2017-08
2017,8,August,Monsoon,Group 6,Hetauda,95000,5000,3.44,24.1,103.2,3922.0,20640.0,93147500.0,103200000.0,2017-08
2017,8,August,Monsoon,Group 7,Kathmandu,1500000,45000,3.47,24.3,104.1,5726.0,39558.0,2147250000.0,1780110000.0,2017-08
2017,8,August,Monsoon,Group 7,Lalitpur,300000,12000,3.02,21.1,90.6,4530.0,25368.0,339750000.0,304416000.0,2017-08
2017,8,August,Monsoon,Group 7,Bhaktapur,85000,8000,3.12,21.8,93.6,4212.0,20592.0,89505000.0,164736000.0,2017-08
2017,8,August,Monsoon,Group 7,Pokhara,450000,15000,3.23,22.6,96.9,4845.0,29070.0,545062500.0,436050000.0,2017-08
2017,8,August,Monsoon,Group 7,Chitwan,580000,18000,3.27,22.9,98.1,4120.0,24525.0,597400000.0,441450000.0,2017-08
2017,8,August,Monsoon,Group 7,Biratnagar,240000,11000,3.69,25.8,110.7,5314.0,29889.0,318840000.0,328779000.0,2017-08
2017,8,August,Monsoon,Group 7,Birgunj,190000,9500,3.06,21.4,91.8,4223.0,23868.0,200592500.0,226746000.0,2017-08
2017,8,August,Monsoon,Group 7,Butwal,135000,7000,4.26,29.8,127.8,5112.0,26838.0,172530000.0,187866000.0,2017-08
2017,8,August,Monsoon,Group 7,Dharan,130000,6500,3.36,23.5,100.8,4435.0,24192.0,144137500.0,157248000.0,2017-08
2017,8,August,Monsoon,Group 7,Hetauda,95000,5000,3.98,27.9,119.4,4537.0,23880.0,107753750.0,119400000.0,2017-08
2017,9,September,Autumn,Group 1,Kathmandu,1500000,45000,1.01,7.1,30.3,1666.0,11514.0,624750000.0,518130000.0,2017-09
2017,9,September,Autumn,Group 1,Lalitpur,300000,12000,1.95,13.7,58.5,2925.0,16380.0,219375000.0,196560000.0,2017-09
2017,9,September,Autumn,Group 1,Bhaktapur,85000,8000,2.11,14.8,63.3,2848.0,13926.0,60520000.0,111408000.0,2017-09
2017,9,September,Autumn,Group 1,Pokhara,450000,15000,2.31,16.2,69.3,3465.0,20790.0,389812500.0,311850000.0,2017-09
2017,9,September,Autumn,Group 1,Chitwan,580000,18000,1.92,13.4,57.6,2419.0,14400.0,350755000.0,259200000.0,2017-09
2017,9,September,Autumn,Group 1,Biratnagar,240000,11000,2.58,18.1,77.4,3715.0,20898.0,222900000.0,229878000.0,2017-09
2017,9,September,Autumn,Group 1,Birgunj,190000,9500,2.17,15.2,65.1,2995.0,16926.0,142262500.0,160797000.0,2017-09
2017,9,September,Autumn,Group 1,Butwal,135000,7000,2.7,18.9,81.0,3240.0,17010.0,109350000.0,119070000.0,2017-09
2017,9,September,Autumn,Group 1,Dharan,130000,6500,2.99,20.9,89.7,3947.0,21528.0,128277500.0,139932000.0,2017-09
2017,9,September,Autumn,Group 1,Hetauda,95000,5000,3.02,21.1,90.6,3443.0,18120.0,81771250.0,90600000.0,2017-09
2017,9,September,Autumn,Group 2,Kathmandu,1500000,45000,2.13,14.9,63.9,3514.0,24282.0,1317750000.0,1092690000.0,2017-09
2017,9,September,Autumn,Group 2,Lalitpur,300000,12000,1.89,13.2,56.7,2835.0,15876.0,212625000.0,190512000.0,2017-09
2017,9,September,Autumn,Group 2,Bhaktapur,85000,8000,2.7,18.9,81.0,3645.0,17820.0,77456250.0,142560000.0,2017-09
2017,9,September,Autumn,Group 2,Pokhara,450000,15000,2.77,19.4,83.1,4155.0,24930.0,467437500.0,373950000.0,2017-09
2017,9,September,Autumn,Group 2,Chitwan,580000,18000,1.99,13.9,59.7,2507.0,14925.0,363515000.0,268650000.0,2017-09
2017,9,September,Autumn,Group 2,Biratnagar,240000,11000,3.39,23.7,101.7,4882.0,27459.0,292920000.0,302049000.0,2017-09
2017,9,September,Autumn,Group 2,Birgunj,190000,9500,3.23,22.6,96.9,4457.0,25194.0,211707500.0,239343000.0,2017-09
2017,9,September,Autumn,Group 2,Butwal,135000,7000,3.88,27.2,116.4,4656.0,24444.0,157140000.0,171108000.0,2017-09
2017,9,September,Autumn,Group 2,Dharan,130000,6500,2.74,19.2,82.2,3617.0,19728.0,117552500.0,128232000.0,2017-09
2017,9,September,Autumn,Group 2,Hetauda,95000,5000,2.03,14.2,60.9,2314.0,12180.0,54957500.0,60900000.0,2017-09
2017,9,September,Autumn,Group 3,Kathmandu,1500000,45000,2.83,19.8,84.9,4670.0,32262.0,1751250000.0,1451790000.0,2017-09
2017,9,September,Autumn,Group 3,Lalitpur,300000,12000,3.0,21.0,90.0,4500.0,25200.0,337500000.0,302400000.0,2017-09
2017,9,September,Autumn,Group 3,Bhaktapur,85000,8000,2.36,16.5,70.8,3186.0,15576.0,67702500.0,124608000.0,2017-09
2017,9,September,Autumn,Group 3,Pokhara,450000,15000,2.97,20.8,89.1,4455.0,26730.0,501187500.0,400950000.0,2017-09
2017,9,September,Autumn,Group 3,Chitwan,580000,18000,4.62,32.3,138.6,5821.0,34650.0,844045000.0,623700000.0,2017-09
2017,9,September,Autumn,Group 3,Biratnagar,240000,11000,3.56,24.9,106.8,5126.0,28836.0,307560000.0,317196000.0,2017-09
2017,9,September,Autumn,Group 3,Birgunj,190000,9500,4.13,28.9,123.9,5699.0,32214.0,270702500.0,306033000.0,2017-09
2017,9,September,Autumn,Group 3,Butwal,135000,7000,3.74,26.2,112.2,4488.0,23562.0,151470000.0,164934000.0,2017-09
